,Gu,Dong,Name,Date,Price,Area,Floor,Construction Year,Address,Latitude,Longitude,Year,Month,Price_log,Nearest Station,Distance to NS,Price per Area,Living Price Index
67,구로구,고척동,대우,20240213,53500,59.97,15,1999.0,구로구 고척동 0296-0000,37.5030244,126.8554769,2024,202402,10.887436932884098,개봉,0.9765900328134652,892.1127230281808,
68,중구,인현동2가,인현상가/신성아파트,20240213,57100,92.0,5,1968.0,중구 인현동2가 0192-0030,37.5635956,126.995573,2024,202402,10.9525593956441,을지로4가,0.3371682845705837,620.6521739130435,
69,마포구,대흥동,마포그랑자이,20240213,175000,84.98,12,2020.0,마포구 대흥동 0806-0000,37.5553725,126.9444823,2024,202402,12.072541252905651,신촌,0.5411670049062233,2059.308072487644,
70,성북구,정릉동,정릉2차대주피오레,20240213,58000,84.99,1,2008.0,성북구 정릉동 1032-0000,37.6018109,127.0090002,2024,202402,10.968198289528557,정릉,0.625227924608944,682.4332274385222,
71,구로구,오류동,동부(105동~106동),20240213,58500,84.9,14,1999.0,구로구 오류동 0339-0000,37.4970718,126.8487265,2024,202402,10.976782033219948,개봉,0.9994518696377584,689.0459363957597,
72,광진구,자양동,이튼타워리버5차,20240213,205000,159.89,15,2009.0,광진구 자양동 0856-0000,37.5321852,127.0690312,2024,202402,12.230765258120543,뚝섬유원지,0.94269577302846,1282.1314653824506,
73,광진구,구의동,솔렌시아,20240213,29200,33.95,9,2015.0,광진구 구의동 0251-0177,37.540366,127.0846604,2024,202402,10.281923988256374,구의(광진구청),0.8496302613238129,860.0883652430043,
74,노원구,상계동,상계주공16(고층),20240213,35000,59.39,2,1988.0,노원구 상계동 0624-0000,37.6687829,127.0537253,2024,202402,10.46310334047155,노원,1.6021529128141547,589.324802155245,
75,도봉구,도봉동,서원,20240213,33500,49.77,7,1996.0,도봉구 도봉동 0641-0000,37.6734363,127.0480832,2024,202402,10.419300717813158,도봉산,1.7388354397381294,673.0962427164958,
76,노원구,상계동,상계주공2(고층),20240213,55000,59.39,8,1987.0,노원구 상계동 0740-0000,37.6497536,127.058518,2024,202402,10.915088464214609,마들,0.6286677884658655,926.0818319582421,
77,노원구,공릉동,67디벨리움,20240213,15000,17.27,16,2016.0,노원구 공릉동 0670-0007,37.6183666,127.0767704,2024,202402,9.615805480084347,광운대,1.3958602202187886,868.5581933989578,
